timestamp,rssi,temperature,voltage,read_rate,uptime,failed
2024-01-05 11:40:00,-70,43,3.15,50,77760,0
2024-01-05 11:45:00,-65,47,3.18,132,77820,1
2024-01-05 11:50:00,-69,29,3.14,79,77880,0
2024-01-05 11:55:00,-70,31,3.2,88,77940,0
2024-01-05 12:00:00,-65,33,2.99,128,78000,0
2024-01-05 12:05:00,-71,35,2.91,84,78060,0
2024-01-05 12:10:00,-68,36,3.59,118,78120,0
2024-01-05 12:15:00,-68,35,3.04,119,78180,0
2024-01-05 12:20:00,-73,39,3.06,138,78240,0
2024-01-05 12:25:00,-65,38,3.24,60,78300,0
2024-01-05 12:30:00,-70,34,3.42,100,78360,0
2024-01-05 12:35:00,-73,27,2.99,112,78420,0
2024-01-05 12:40:00,-67,33,2.9,135,78480,0
2024-01-05 12:45:00,-74,35,2.85,83,78540,0
2024-01-05 12:50:00,-69,36,3.42,104,78600,0
2024-01-05 12:55:00,-70,32,2.89,127,78660,0
2024-01-05 13:00:00,-64,35,3.09,122,78720,0
2024-01-05 13:05:00,-67,32,2.9,69,78780,0
2024-01-05 13:10:00,-70,37,2.81,129,78840,0
2024-01-05 13:15:00,-65,32,3.04,107,78900,0
2024-01-05 13:20:00,-63,33,2.91,130,78960,0
2024-01-05 13:25:00,-67,31,2.96,66,79020,0
2024-01-05 13:30:00,-69,37,3.5,83,79080,0
2024-01-05 13:35:00,-76,33,3.18,124,79140,0
2024-01-05 13:40:00,-75,42,3.29,148,79200,0
2024-01-05 13:45:00,-71,40,3.26,111,79260,0
2024-01-05 13:50:00,-73,37,3.08,83,79320,0
2024-01-05 13:55:00,-70,34,3.01,149,79380,0
2024-01-05 14:00:00,-69,39,3.15,121,79440,0
2024-01-05 14:05:00,-67,41,3.13,68,79500,0
2024-01-05 14:10:00,-70,38,2.99,146,79560,0
2024-01-05 14:15:00,-67,46,3.13,136,79620,0
2024-01-05 14:20:00,-69,40,2.96,115,79680,0
2024-01-05 14:25:00,-79,42,3.07,121,79740,0
2024-01-05 14:30:00,-74,38,3.03,142,79800,0
2024-01-05 14:35:00,-70,41,2.85,91,79860,1
2024-01-05 14:40:00,-76,34,2.63,100,79920,1
2024-01-05 14:45:00,-67,35,2.91,120,79980,0
2024-01-05 14:50:00,-62,39,3.46,98,80040,0
2024-01-05 14:55:00,-63,39,3.04,78,80100,0
2024-01-05 15:00:00,-71,40,3.26,144,80160,0
2024-01-05 15:05:00,-62,43,2.68,79,80220,1
2024-01-05 15:10:00,-69,30,2.9,148,80280,0
2024-01-05 15:15:00,-71,33,2.83,74,80340,0
2024-01-05 15:20:00,-73,39,3.06,117,80400,0
2024-01-05 15:25:00,-71,34,3.58,111,80460,0
2024-01-05 15:30:00,-71,54,3.19,87,80520,1
2024-01-05 15:35:00,-69,40,3.44,66,80580,0
2024-01-05 15:40:00,-69,37,3.05,123,80640,0
2024-01-05 15:45:00,-69,35,3.37,50,80700,0
2024-01-05 15:50:00,-67,35,3.51,67,80760,0
2024-01-05 15:55:00,-64,38,3.08,112,80820,0
2024-01-05 16:00:00,-65,38,2.99,95,80880,0
2024-01-05 16:05:00,-77,35,2.84,68,80940,1
2024-01-05 16:10:00,-82,36,3.04,99,81000,0
2024-01-05 16:15:00,-65,44,3.12,145,81060,0
2024-01-05 16:20:00,-76,44,3.51,103,81120,0
2024-01-05 16:25:00,-71,39,2.84,80,81180,0
2024-01-05 16:30:00,-75,31,3.11,146,81240,0
2024-01-05 16:35:00,-79,40,2.74,135,81300,1
2024-01-05 16:40:00,-67,45,3.01,114,81360,0
2024-01-05 16:45:00,-66,44,3.16,95,81420,0
2024-01-05 16:50:00,-72,41,3.2,84,81480,0
2024-01-05 16:55:00,-82,45,3.22,98,81540,0
2024-01-05 17:00:00,-72,38,3.18,130,81600,0
2024-01-05 17:05:00,-68,41,3.22,83,81660,0
2024-01-05 17:10:00,-77,34,3.11,78,81720,0
2024-01-05 17:15:00,-69,39,2.89,55,81780,1
2024-01-05 17:20:00,-70,44,2.73,50,81840,0
2024-01-05 17:25:00,-67,35,2.99,104,81900,0
2024-01-05 17:30:00,-69,33,3.07,76,81960,0
2024-01-05 17:35:00,-74,38,3.35,61,82020,0
2024-01-05 17:40:00,-64,36,3.08,53,82080,0
2024-01-05 17:45:00,-70,41,3.06,129,82140,0
2024-01-05 17:50:00,-70,35,3.18,101,82200,0
2024-01-05 17:55:00,-74,46,3.05,60,82260,0
2024-01-05 18:00:00,-72,31,3.26,101,82320,0
2024-01-05 18:05:00,-74,44,3.5,133,82380,0
2024-01-05 18:10:00,-70,34,3.54,75,82440,0
2024-01-05 18:15:00,-61,29,3.12,77,82500,0
2024-01-05 18:20:00,-76,39,3.17,121,82560,0
2024-01-05 18:25:00,-78,36,3.42,115,82620,0
2024-01-05 18:30:00,-62,32,3.07,139,82680,0
2024-01-05 18:35:00,-71,29,3.24,76,82740,0
2024-01-05 18:40:00,-73,37,2.87,146,82800,1
2024-01-05 18:45:00,-64,42,3.04,104,82860,0
2024-01-05 18:50:00,-73,40,3.33,120,82920,0
2024-01-05 18:55:00,-60,38,2.96,103,82980,0
2024-01-05 19:00:00,-66,40,3.07,95,83040,0
2024-01-05 19:05:00,-72,37,2.79,85,83100,0
2024-01-05 19:10:00,-59,30,3.5,70,83160,0
2024-01-05 19:15:00,-73,30,3.35,98,83220,0
2024-01-05 19:20:00,-66,36,3.14,83,83280,0
2024-01-05 19:25:00,-68,37,3.2,136,83340,0
2024-01-05 19:30:00,-63,42,3.18,83,83400,0
2024-01-05 19:35:00,-62,41,3.38,89,83460,0
2024-01-05 19:40:00,-69,41,3.0,56,83520,0
2024-01-05 19:45:00,-73,36,3.25,139,83580,0
2024-01-05 19:50:00,-67,31,3.32,101,83640,0
2024-01-05 19:55:00,-73,40,3.34,98,83700,0
2024-01-05 20:00:00,-59,40,2.65,130,83760,1
2024-01-05 20:05:00,-69,26,2.98,144,83820,0
2024-01-05 20:10:00,-71,33,2.9,138,83880,0
2024-01-05 20:15:00,-69,34,3.13,86,83940,0
2024-01-05 20:20:00,-76,38,2.7,111,84000,0
2024-01-05 20:25:00,-74,33,2.69,64,84060,1
2024-01-05 20:30:00,-63,37,3.53,51,84120,0
2024-01-05 20:35:00,-73,36,3.22,60,84180,0
2024-01-05 20:40:00,-75,37,3.12,145,84240,0
2024-01-05 20:45:00,-67,34,3.17,143,84300,0
2024-01-05 20:50:00,-64,34,3.13,66,84360,0
2024-01-05 20:55:00,-66,32,3.3,137,84420,0
2024-01-05 21:00:00,-65,39,2.97,94,84480,0
2024-01-05 21:05:00,-73,40,3.14,117,84540,0
2024-01-05 21:10:00,-77,34,3.15,110,84600,0
2024-01-05 21:15:00,-62,45,2.89,95,84660,0
2024-01-05 21:20:00,-71,36,3.36,81,84720,0
2024-01-05 21:25:00,-71,45,3.01,68,84780,0
2024-01-05 21:30:00,-63,34,3.3,116,84840,0
2024-01-05 21:35:00,-67,27,3.12,53,84900,0
2024-01-05 21:40:00,-67,40,3.43,74,84960,0
2024-01-05 21:45:00,-59,39,2.89,122,85020,0
2024-01-05 21:50:00,-73,38,2.88,70,85080,0
2024-01-05 21:55:00,-65,34,2.92,136,85140,0
2024-01-05 22:00:00,-69,37,3.13,142,85200,0
2024-01-05 22:05:00,-68,35,3.41,143,85260,0
2024-01-05 22:10:00,-62,36,3.42,138,85320,0
2024-01-05 22:15:00,-67,42,2.64,142,85380,1
2024-01-05 22:20:00,-67,38,3.15,147,85440,0
2024-01-05 22:25:00,-64,41,2.46,63,85500,0
2024-01-05 22:30:00,-71,36,3.26,71,85560,0
2024-01-05 22:35:00,-74,36,3.32,97,85620,0
2024-01-05 22:40:00,-75,32,3.09,100,85680,0
2024-01-05 22:45:00,-79,36,3.12,129,85740,1
2024-01-05 22:50:00,-59,21,3.11,60,85800,0
2024-01-05 22:55:00,-75,35,2.94,108,85860,0
2024-01-05 23:00:00,-71,37,3.19,63,85920,0
2024-01-05 23:05:00,-71,40,3.05,56,85980,0
2024-01-05 23:10:00,-68,36,3.29,118,86040,0
2024-01-05 23:15:00,-65,39,3.08,107,86100,0
2024-01-05 23:20:00,-65,27,2.93,89,86160,0
2024-01-05 23:25:00,-72,37,2.79,142,86220,1
2024-01-05 23:30:00,-70,29,2.73,130,86280,0
2024-01-05 23:35:00,-68,31,3.36,143,86340,0
2024-01-05 23:40:00,-71,37,3.01,74,86400,0
2024-01-05 23:45:00,-61,44,3.17,127,86460,0
2024-01-05 23:50:00,-67,39,3.46,91,86520,0
2024-01-05 23:55:00,-66,38,2.99,135,86580,0
2024-01-06 00:00:00,-66,37,2.97,93,86640,0
2024-01-06 00:05:00,-64,34,3.07,54,86700,0
2024-01-06 00:10:00,-69,35,3.11,77,86760,0
2024-01-06 00:15:00,-76,40,3.48,125,86820,1
2024-01-06 00:20:00,-68,31,3.41,149,86880,0
2024-01-06 00:25:00,-73,40,3.22,109,86940,0
2024-01-06 00:30:00,-72,36,3.39,126,87000,0
2024-01-06 00:35:00,-67,42,3.06,70,87060,0
2024-01-06 00:40:00,-63,42,3.16,145,87120,0
2024-01-06 00:45:00,-69,29,3.04,98,87180,0
2024-01-06 00:50:00,-68,35,2.84,105,87240,0
2024-01-06 00:55:00,-61,33,3.34,106,87300,0
2024-01-06 01:00:00,-68,28,3.21,134,87360,0
2024-01-06 01:05:00,-56,32,3.1,110,87420,0
2024-01-06 01:10:00,-67,50,3.1,87,87480,0
2024-01-06 01:15:00,-78,41,2.8,122,87540,1
2024-01-06 01:20:00,-66,47,2.9,51,87600,0
2024-01-06 01:25:00,-68,42,3.17,52,87660,0
2024-01-06 01:30:00,-63,34,2.99,92,87720,0
2024-01-06 01:35:00,-66,36,3.06,123,87780,0
2024-01-06 01:40:00,-70,40,3.08,84,87840,0
2024-01-06 01:45:00,-76,40,2.96,122,87900,0
2024-01-06 01:50:00,-71,35,2.91,89,87960,0
2024-01-06 01:55:00,-74,30,2.78,145,88020,0
2024-01-06 02:00:00,-72,54,3.07,134,88080,0
2024-01-06 02:05:00,-67,37,3.22,107,88140,0
2024-01-06 02:10:00,-61,36,2.77,83,88200,0
2024-01-06 02:15:00,-68,38,3.1,74,88260,0
2024-01-06 02:20:00,-75,36,3.16,105,88320,0
2024-01-06 02:25:00,-67,38,2.9,81,88380,0
2024-01-06 02:30:00,-64,44,3.38,71,88440,0
2024-01-06 02:35:00,-73,37,3.02,138,88500,0
2024-01-06 02:40:00,-70,32,3.08,114,88560,0
2024-01-06 02:45:00,-69,37,3.07,149,88620,0
2024-01-06 02:50:00,-73,35,2.75,70,88680,0
2024-01-06 02:55:00,-66,45,3.3,129,88740,0
2024-01-06 03:00:00,-70,43,2.91,145,88800,0
2024-01-06 03:05:00,-67,38,3.05,70,88860,0
2024-01-06 03:10:00,-74,31,3.22,77,88920,0
2024-01-06 03:15:00,-72,31,3.39,68,88980,0
2024-01-06 03:20:00,-66,38,2.88,63,89040,0
2024-01-06 03:25:00,-71,39,3.01,136,89100,0
2024-01-06 03:30:00,-61,36,3.38,73,89160,0
2024-01-06 03:35:00,-71,35,3.19,69,89220,0
2024-01-06 03:40:00,-68,35,3.23,81,89280,0
2024-01-06 03:45:00,-65,37,2.89,123,89340,0
2024-01-06 03:50:00,-77,26,3.02,101,89400,1
2024-01-06 03:55:00,-78,32,3.07,114,89460,1
2024-01-06 04:00:00,-77,34,2.93,144,89520,0
2024-01-06 04:05:00,-63,44,2.77,101,89580,0
2024-01-06 04:10:00,-72,33,3.0,107,89640,0
2024-01-06 04:15:00,-57,38,3.37,128,89700,0
2024-01-06 04:20:00,-72,39,3.11,144,89760,0
2024-01-06 04:25:00,-69,44,3.37,141,89820,0
2024-01-06 04:30:00,-62,44,3.14,59,89880,0
2024-01-06 04:35:00,-59,37,2.95,119,89940,0
2024-01-06 04:40:00,-59,35,3.36,64,90000,0
2024-01-06 04:45:00,-63,34,3.14,96,90060,0
2024-01-06 04:50:00,-64,36,3.29,140,90120,0
2024-01-06 04:55:00,-67,35,2.89,59,90180,1
2024-01-06 05:00:00,-66,40,3.31,70,90240,0
2024-01-06 05:05:00,-72,40,3.31,68,90300,0
2024-01-06 05:10:00,-74,40,3.16,117,90360,0
2024-01-06 05:15:00,-70,44,2.94,71,90420,0
2024-01-06 05:20:00,-70,47,3.09,112,90480,0
2024-01-06 05:25:00,-72,38,3.22,87,90540,0
2024-01-06 05:30:00,-66,43,3.15,64,90600,0
2024-01-06 05:35:00,-65,36,3.22,119,90660,0
2024-01-06 05:40:00,-69,43,3.3,124,90720,0
2024-01-06 05:45:00,-62,43,2.97,93,90780,0
2024-01-06 05:50:00,-75,43,2.87,79,90840,0
2024-01-06 05:55:00,-70,38,3.09,73,90900,0
2024-01-06 06:00:00,-73,34,3.03,135,90960,0
2024-01-06 06:05:00,-79,31,3.26,143,91020,0
2024-01-06 06:10:00,-70,37,2.89,95,91080,1
2024-01-06 06:15:00,-70,45,3.3,53,91140,0
2024-01-06 06:20:00,-62,36,3.37,55,91200,0
2024-01-06 06:25:00,-66,41,3.1,87,91260,0
2024-01-06 06:30:00,-75,42,3.11,75,91320,0
2024-01-06 06:35:00,-60,36,2.95,68,91380,0
2024-01-06 06:40:00,-63,44,2.99,51,91440,0
2024-01-06 06:45:00,-67,23,3.02,117,91500,0
2024-01-06 06:50:00,-71,31,3.39,118,91560,0
2024-01-06 06:55:00,-74,33,3.09,96,91620,0
2024-01-06 07:00:00,-71,33,2.84,148,91680,0
2024-01-06 07:05:00,-64,39,3.15,78,91740,0
2024-01-06 07:10:00,-60,39,3.27,113,91800,0
2024-01-06 07:15:00,-62,39,3.09,129,91860,0
2024-01-06 07:20:00,-72,40,3.39,61,91920,0
2024-01-06 07:25:00,-75,33,3.26,134,91980,0
2024-01-06 07:30:00,-69,31,2.89,122,92040,1
2024-01-06 07:35:00,-78,39,2.99,60,92100,0
2024-01-06 07:40:00,-68,34,3.15,57,92160,0
2024-01-06 07:45:00,-70,30,2.77,109,92220,0
2024-01-06 07:50:00,-72,42,3.17,75,92280,0
2024-01-06 07:55:00,-77,44,2.75,81,92340,1
2024-01-06 08:00:00,-67,45,3.3,88,92400,0
2024-01-06 08:05:00,-72,38,3.28,53,92460,0
2024-01-06 08:10:00,-75,41,3.2,147,92520,0
2024-01-06 08:15:00,-84,44,2.96,141,92580,0
2024-01-06 08:20:00,-70,34,3.13,138,92640,0
2024-01-06 08:25:00,-61,43,3.0,93,92700,0
2024-01-06 08:30:00,-61,39,2.89,148,92760,0
2024-01-06 08:35:00,-72,42,3.03,132,92820,0
2024-01-06 08:40:00,-73,38,3.24,84,92880,0
2024-01-06 08:45:00,-67,44,3.11,100,92940,0
2024-01-06 08:50:00,-74,39,3.39,100,93000,0
2024-01-06 08:55:00,-68,30,3.25,78,93060,0
2024-01-06 09:00:00,-66,45,3.23,127,93120,0
2024-01-06 09:05:00,-63,33,2.78,134,93180,1
2024-01-06 09:10:00,-70,44,3.04,85,93240,0
2024-01-06 09:15:00,-71,37,2.89,127,93300,0
2024-01-06 09:20:00,-74,43,3.06,109,93360,0
2024-01-06 09:25:00,-74,43,2.96,64,93420,0
2024-01-06 09:30:00,-71,40,3.02,100,93480,0
2024-01-06 09:35:00,-68,40,3.31,99,93540,0
2024-01-06 09:40:00,-65,40,3.2,143,93600,0
2024-01-06 09:45:00,-74,27,3.3,104,93660,0
2024-01-06 09:50:00,-62,38,2.78,61,93720,0
2024-01-06 09:55:00,-71,32,3.11,99,93780,0
2024-01-06 10:00:00,-70,38,3.29,111,93840,0
2024-01-06 10:05:00,-73,32,3.4,54,93900,0
2024-01-06 10:10:00,-82,32,2.79,76,93960,0
2024-01-06 10:15:00,-65,46,3.03,128,94020,1
2024-01-06 10:20:00,-66,43,3.31,139,94080,0
2024-01-06 10:25:00,-71,37,3.06,58,94140,0
2024-01-06 10:30:00,-69,38,2.92,84,94200,0
2024-01-06 10:35:00,-67,36,2.79,62,94260,0
2024-01-06 10:40:00,-77,40,2.91,93,94320,0
2024-01-06 10:45:00,-72,34,2.76,95,94380,1
2024-01-06 10:50:00,-66,42,3.11,146,94440,0
2024-01-06 10:55:00,-76,36,3.28,147,94500,1
2024-01-06 11:00:00,-68,35,2.85,117,94560,0
2024-01-06 11:05:00,-76,38,3.15,126,94620,1
2024-01-06 11:10:00,-67,35,3.27,123,94680,0
2024-01-06 11:15:00,-70,39,3.1,102,94740,0
2024-01-06 11:20:00,-78,35,2.78,50,94800,0
2024-01-06 11:25:00,-64,40,3.18,60,94860,0
2024-01-06 11:30:00,-73,44,3.09,99,94920,0
2024-01-06 11:35:00,-74,34,3.07,58,94980,0
2024-01-06 11:40:00,-68,37,2.99,87,95040,0
2024-01-06 11:45:00,-64,40,3.12,136,95100,0
2024-01-06 11:50:00,-75,35,3.2,62,95160,0
2024-01-06 11:55:00,-69,40,3.58,54,95220,0
2024-01-06 12:00:00,-67,40,3.12,74,95280,0
2024-01-06 12:05:00,-66,43,3.4,59,95340,0
2024-01-06 12:10:00,-69,34,3.17,54,95400,0
2024-01-06 12:15:00,-71,33,3.08,71,95460,0
2024-01-06 12:20:00,-74,36,3.13,91,95520,0
2024-01-06 12:25:00,-69,33,2.86,138,95580,1
2024-01-06 12:30:00,-75,40,3.16,69,95640,0
2024-01-06 12:35:00,-84,32,2.7,77,95700,1
2024-01-06 12:40:00,-67,49,2.93,70,95760,1
2024-01-06 12:45:00,-65,44,3.12,60,95820,0
2024-01-06 12:50:00,-81,38,3.34,142,95880,1
2024-01-06 12:55:00,-75,42,3.39,118,95940,0
2024-01-06 13:00:00,-66,29,3.05,86,96000,0
2024-01-06 13:05:00,-59,50,3.13,98,96060,1
2024-01-06 13:10:00,-69,35,3.3,118,96120,0
2024-01-06 13:15:00,-73,37,2.83,82,96180,0
2024-01-06 13:20:00,-70,28,3.18,94,96240,0
2024-01-06 13:25:00,-63,40,2.93,149,96300,0
2024-01-06 13:30:00,-73,32,3.07,57,96360,0
2024-01-06 13:35:00,-73,38,3.01,55,96420,0
2024-01-06 13:40:00,-72,35,3.19,64,96480,0
2024-01-06 13:45:00,-74,32,3.21,64,96540,0
2024-01-06 13:50:00,-69,33,3.28,58,96600,0
2024-01-06 13:55:00,-61,39,3.17,110,96660,0
2024-01-06 14:00:00,-68,31,3.13,105,96720,0
2024-01-06 14:05:00,-71,34,3.47,54,96780,0
2024-01-06 14:10:00,-71,41,2.8,75,96840,1
2024-01-06 14:15:00,-77,51,3.44,136,96900,0
2024-01-06 14:20:00,-65,40,3.04,129,96960,0
2024-01-06 14:25:00,-70,33,3.21,106,97020,0
2024-01-06 14:30:00,-70,36,3.03,84,97080,0
2024-01-06 14:35:00,-54,38,2.96,59,97140,0
2024-01-06 14:40:00,-68,36,3.2,140,97200,0
2024-01-06 14:45:00,-73,42,3.31,129,97260,0
2024-01-06 14:50:00,-72,39,3.19,70,97320,0
2024-01-06 14:55:00,-64,42,2.99,61,97380,0
2024-01-06 15:00:00,-69,36,3.82,58,97440,0
2024-01-06 15:05:00,-77,44,3.34,65,97500,0
2024-01-06 15:10:00,-65,37,3.29,122,97560,0
2024-01-06 15:15:00,-73,33,3.03,142,97620,0
2024-01-06 15:20:00,-60,48,2.97,103,97680,1
2024-01-06 15:25:00,-64,28,3.04,72,97740,0
2024-01-06 15:30:00,-72,34,3.32,88,97800,0
2024-01-06 15:35:00,-63,34,2.9,137,97860,0
2024-01-06 15:40:00,-69,50,2.89,71,97920,1
2024-01-06 15:45:00,-65,47,3.21,104,97980,1
2024-01-06 15:50:00,-67,45,3.16,80,98040,0
2024-01-06 15:55:00,-74,36,2.95,123,98100,0
2024-01-06 16:00:00,-73,50,2.88,96,98160,1
2024-01-06 16:05:00,-64,39,3.39,76,98220,0
2024-01-06 16:10:00,-71,42,3.17,147,98280,0
2024-01-06 16:15:00,-72,38,2.83,97,98340,1
2024-01-06 16:20:00,-74,37,2.84,88,98400,0
2024-01-06 16:25:00,-67,36,3.03,137,98460,0
2024-01-06 16:30:00,-59,36,3.25,70,98520,0
2024-01-06 16:35:00,-75,41,3.22,64,98580,0
2024-01-06 16:40:00,-69,39,3.33,130,98640,0
2024-01-06 16:45:00,-62,37,2.8,94,98700,1
2024-01-06 16:50:00,-70,45,3.14,68,98760,0
2024-01-06 16:55:00,-67,23,3.39,102,98820,0
2024-01-06 17:00:00,-75,40,3.37,138,98880,0
2024-01-06 17:05:00,-67,41,3.17,104,98940,0
2024-01-06 17:10:00,-70,43,3.57,135,99000,0
2024-01-06 17:15:00,-65,37,3.22,98,99060,0
2024-01-06 17:20:00,-64,39,3.31,127,99120,0
2024-01-06 17:25:00,-57,42,3.11,110,99180,0
2024-01-06 17:30:00,-67,45,2.94,109,99240,0
2024-01-06 17:35:00,-68,36,2.92,141,99300,0
2024-01-06 17:40:00,-69,39,3.14,125,99360,0
2024-01-06 17:45:00,-71,46,3.06,140,99420,0
2024-01-06 17:50:00,-68,27,2.75,73,99480,0
2024-01-06 17:55:00,-71,34,2.89,135,99540,0
2024-01-06 18:00:00,-69,45,3.04,88,99600,0
2024-01-06 18:05:00,-63,43,3.25,110,99660,0
2024-01-06 18:10:00,-75,40,3.1,149,99720,0
2024-01-06 18:15:00,-64,35,3.09,72,99780,0
2024-01-06 18:20:00,-63,33,2.9,121,99840,0
2024-01-06 18:25:00,-70,35,3.1,141,99900,0
2024-01-06 18:30:00,-80,45,3.36,142,99960,0
2024-01-06 18:35:00,-73,34,3.13,128,100020,0
2024-01-06 18:40:00,-63,38,2.8,88,100080,0
2024-01-06 18:45:00,-70,34,2.85,121,100140,1
2024-01-06 18:50:00,-74,42,3.22,141,100200,0
2024-01-06 18:55:00,-72,35,3.06,146,100260,0
2024-01-06 19:00:00,-65,37,3.09,60,100320,0
2024-01-06 19:05:00,-67,29,2.98,91,100380,0
2024-01-06 19:10:00,-71,29,3.2,74,100440,0
2024-01-06 19:15:00,-71,38,3.04,83,100500,0
2024-01-06 19:20:00,-71,31,3.06,71,100560,0
2024-01-06 19:25:00,-74,48,2.93,51,100620,0
2024-01-06 19:30:00,-61,27,3.28,100,100680,0
2024-01-06 19:35:00,-71,33,3.06,65,100740,0
2024-01-06 19:40:00,-63,38,3.22,60,100800,0
2024-01-06 19:45:00,-62,36,2.86,127,100860,0
2024-01-06 19:50:00,-65,32,3.45,145,100920,0
2024-01-06 19:55:00,-72,33,3.36,135,100980,0
2024-01-06 20:00:00,-67,33,2.72,118,101040,1
2024-01-06 20:05:00,-70,36,2.94,149,101100,0
2024-01-06 20:10:00,-74,47,3.2,136,101160,0
2024-01-06 20:15:00,-68,38,2.84,111,101220,0
2024-01-06 20:20:00,-75,43,3.07,68,101280,0
2024-01-06 20:25:00,-64,40,3.19,78,101340,0
2024-01-06 20:30:00,-72,43,3.06,91,101400,0
2024-01-06 20:35:00,-68,24,3.21,72,101460,0
2024-01-06 20:40:00,-68,36,2.96,109,101520,0
2024-01-06 20:45:00,-71,44,2.65,122,101580,0
2024-01-06 20:50:00,-67,35,3.3,67,101640,0
2024-01-06 20:55:00,-72,46,3.3,144,101700,1
2024-01-06 21:00:00,-65,45,3.6,130,101760,0
2024-01-06 21:05:00,-76,35,2.66,104,101820,1
2024-01-06 21:10:00,-69,35,3.25,67,101880,0
2024-01-06 21:15:00,-60,32,2.71,76,101940,1
2024-01-06 21:20:00,-75,34,3.45,134,102000,0
2024-01-06 21:25:00,-73,31,3.2,50,102060,0
2024-01-06 21:30:00,-67,40,2.91,145,102120,0
2024-01-06 21:35:00,-69,30,3.26,63,102180,0
2024-01-06 21:40:00,-68,41,2.99,108,102240,0
2024-01-06 21:45:00,-67,41,3.16,127,102300,0
2024-01-06 21:50:00,-66,29,3.14,82,102360,0
2024-01-06 21:55:00,-64,45,3.45,85,102420,0
2024-01-06 22:00:00,-67,40,3.46,88,102480,0
2024-01-06 22:05:00,-71,41,2.98,125,102540,0
2024-01-06 22:10:00,-66,34,3.31,94,102600,0
2024-01-06 22:15:00,-60,41,3.17,74,102660,0
2024-01-06 22:20:00,-70,43,2.82,64,102720,0
2024-01-06 22:25:00,-74,37,2.96,69,102780,0
2024-01-06 22:30:00,-64,48,3.57,83,102840,1
2024-01-06 22:35:00,-70,38,3.17,107,102900,0
2024-01-06 22:40:00,-80,43,3.3,109,102960,0
2024-01-06 22:45:00,-65,39,3.06,127,103020,0
2024-01-06 22:50:00,-72,40,2.99,79,103080,0
2024-01-06 22:55:00,-70,29,3.11,62,103140,0
2024-01-06 23:00:00,-68,39,3.05,127,103200,0
2024-01-06 23:05:00,-69,34,2.8,142,103260,1
2024-01-06 23:10:00,-66,33,2.9,139,103320,0
2024-01-06 23:15:00,-72,46,3.24,116,103380,0
2024-01-06 23:20:00,-67,36,3.02,138,103440,0
2024-01-06 23:25:00,-71,32,3.11,140,103500,0
2024-01-06 23:30:00,-66,36,3.15,94,103560,0
2024-01-06 23:35:00,-66,31,3.16,89,103620,0
2024-01-06 23:40:00,-74,45,3.33,129,103680,0
2024-01-06 23:45:00,-64,34,2.88,87,103740,1
2024-01-06 23:50:00,-72,40,3.21,124,103800,0
2024-01-06 23:55:00,-65,44,3.25,142,103860,0
2024-01-07 00:00:00,-68,35,3.3,96,103920,0
2024-01-07 00:05:00,-60,40,2.82,137,103980,1
2024-01-07 00:10:00,-71,32,3.15,78,104040,0
2024-01-07 00:15:00,-71,50,3.44,83,104100,0
2024-01-07 00:20:00,-70,42,3.08,60,104160,0
2024-01-07 00:25:00,-71,37,3.2,69,104220,0
2024-01-07 00:30:00,-66,34,3.26,69,104280,0
2024-01-07 00:35:00,-78,37,2.89,122,104340,0
2024-01-07 00:40:00,-75,36,3.47,105,104400,0
2024-01-07 00:45:00,-75,47,3.2,72,104460,1
2024-01-07 00:50:00,-65,31,3.2,149,104520,0
2024-01-07 00:55:00,-61,38,2.77,140,104580,0
2024-01-07 01:00:00,-70,37,3.26,137,104640,0
2024-01-07 01:05:00,-70,37,3.2,74,104700,0
2024-01-07 01:10:00,-69,37,3.42,138,104760,0
2024-01-07 01:15:00,-64,37,3.04,82,104820,0
2024-01-07 01:20:00,-74,42,2.9,80,104880,0
2024-01-07 01:25:00,-68,41,2.96,123,104940,0
2024-01-07 01:30:00,-65,40,3.0,128,105000,0
2024-01-07 01:35:00,-67,22,2.88,50,105060,1
2024-01-07 01:40:00,-69,39,3.36,103,105120,0
2024-01-07 01:45:00,-64,29,3.37,65,105180,0
2024-01-07 01:50:00,-83,41,3.06,134,105240,0
2024-01-07 01:55:00,-66,45,3.02,108,105300,0
2024-01-07 02:00:00,-73,33,2.74,115,105360,1
2024-01-07 02:05:00,-79,36,3.24,52,105420,1
2024-01-07 02:10:00,-67,35,3.43,64,105480,0
2024-01-07 02:15:00,-63,44,2.97,81,105540,0
2024-01-07 02:20:00,-70,38,3.08,99,105600,0
2024-01-07 02:25:00,-65,46,3.19,140,105660,1
2024-01-07 02:30:00,-61,40,3.44,149,105720,0
2024-01-07 02:35:00,-63,39,3.14,148,105780,0
2024-01-07 02:40:00,-61,38,3.14,109,105840,0
2024-01-07 02:45:00,-66,42,3.14,137,105900,0
2024-01-07 02:50:00,-69,29,2.81,57,105960,1
2024-01-07 02:55:00,-78,38,2.81,56,106020,0
2024-01-07 03:00:00,-71,37,2.94,53,106080,0
2024-01-07 03:05:00,-74,41,3.3,143,106140,0
2024-01-07 03:10:00,-59,37,3.03,59,106200,0
2024-01-07 03:15:00,-70,32,2.99,109,106260,0
2024-01-07 03:20:00,-69,38,2.99,74,106320,0
2024-01-07 03:25:00,-67,32,3.07,91,106380,0
2024-01-07 03:30:00,-69,28,3.44,96,106440,0
2024-01-07 03:35:00,-61,41,3.07,145,106500,0
2024-01-07 03:40:00,-73,40,2.94,145,106560,0
